Sample_ID	season	cluster	habitat	field_replicate	d14N_15N	d12C_13C	N	C	CN_ratio	Density	Dry_matter	Grain_size	Water_content	Organic_content	Inorganic_content	TP	NP_ratio	hb	snch	Salinity	sal_group	log_N	log_C	log_Organic_content	log_Inorganic_content	log_CN_ratio	log_NP_ratio	log_TP	d14N_15N_summedmin	cube_d14N_15N	hab_uni
209	2C6SB2	autumn	6	SB	2	-10.015232	-22.5438582	378.7905801	618.5179534	1.905021711	1.885755556	0.818569627	2	0.342133333	0.003937643	0.003191512	0.394101968	961.148664195455	sand	autumn_6_sand	25.10060756	3	5.93698349326248	6.42732621873543	-5.53717295802953	-5.74726049328776	0.644493405364114	6.8681290943997	-0.931145601137215	16.92904629	4851.73953209569	sand
210	2C6SB3	autumn	6	SB	3	-7.127313513	-21.8163274	298.9803866	630.5953715	2.460678469	1.787031579	0.826628104	2	0.309821053	0.003926935	0.003448955	0.426703073	700.675494314989	sand	autumn_6_sand	25.10060756	3	5.70037797458361	6.44666440724895	-5.53989605559863	-5.66968399237262	0.900437112324835	6.55204486161662	-0.851666887033005	19.816964777	7782.36171394509	sand
211	2C7RB1	autumn	7	RB	1	-15.68128851	-26.10914445	353.7502121	553.158479	1.824314267	1.824154545	0.840578699	2	0.290809091	0.004066008	0.004613794	0.2578716	1371.80756663394	rocks	autumn_7_rocks	25.79792948	3	5.86859104853324	6.31564454093616	-5.50509359624226	-5.37870476695462	0.60120417231536	7.22388454089338	-1.35529349236014	11.26298978	1428.76587907105	rocks
212	2C7RB2	autumn	7	RB	2	-21.42152101	-23.75165958	452.8331062	379.7573836	0.9783964	1.535866667	0.847925167	2	0.233566667	0.003857364	0.004086086	0.335853188	1348.30670775113	rocks	autumn_7_rocks	25.79792948	3	6.11552363861554	5.93953258460484	-5.55777123034328	-5.500167735329	-0.0218403740926403	7.20660479359697	-1.09108115498143	5.52275728	168.448780193439	rocks
213	2C7RB3	autumn	7	RB	3	-19.06766964	-27.68654571	485.456851	598.475218	1.438276309	2.2098	0.843623857	2	0.34556	0.003247381	0.003802048	0.328063352	1479.76556369515	rocks	autumn_7_rocks	25.79792948	3	6.18509040839553	6.39438511729028	-5.72990645366289	-5.57221541006135	0.363445388963161	7.29963895130241	-1.11454854290688	7.87660865	488.672392320339	rocks
214	2C7SB1	autumn	7	SB	1	-23.52416303	-24.34229515	605.6980429	639.6299763	1.232024738	1.786354545	0.830039848	2	0.303609091	0.004077392	0.003729823	0.570530059	1061.64089576917	sand	autumn_7_sand	26.11983898	3	6.40638158284415	6.46088984712235	-5.50229771063779	-5.59139449953546	0.208658944455191	6.96757100504276	-0.561189422198604	3.42011526	40.0057325174962	sand
215	2C7SB2	autumn	7	SB	2	-25.91361887	-22.01231596	679.8747782	567.6785363	0.97413766	1.793469565	0.825894913	2	0.312252174	0.003970163	0.003966702	0.661760234	1027.37327398854	sand	autumn_7_sand	26.11983898	3	6.52190863150663	6.3415553012886	-5.52894812719138	-5.52982026000941	-0.0262026506241513	6.93476060444636	-0.41285197293973	1.03065942	1.09482707996007	sand
216	2C7SB3	autumn	7	SB	3	-25.94427828	-21.7716581	646.6573631	533.2355001	0.96203665	1.848390909	0.832458699	2	0.309681818	0.003907744	0.003672944	0.600433676	1076.98383509722	sand	autumn_7_sand	26.11983898	3	6.47181657632701	6.27896316542058	-5.54479505360028	-5.60676175865343	-0.0387027313290322	6.98191966784897	-0.510103091521957	1.00000001	1.00000003	sand
217	2C8EB1	autumn	8	EB	1	-6.811818309	-16.49731556	4567.2788	15480.74119	3.954403817	1.41115	0.517925097	1	0.68028	0.057605621	0.039536194	0.997138979	4580.38337301826	eelgrass	autumn_8_eelgrass	25.91790358	3	8.42667285796066	9.64735202648844	-2.85413512923602	-3.23053872282765	1.37482984826404	8.42953797950427	-0.00286512154360966	20.132459981	8160.00704009	eelgrass
218	2C8EB2	autumn	8	EB	2	-3.751811529	-16.46013082	1663.607361	12382.9056	8.683974078	1.458363636	0.553833687	1	0.650672727	0.04152305	0.014211097	1.053113404	1579.70390907682	eelgrass	autumn_8_eelgrass	25.91790358	3	7.41674363260049	9.42407221983144	-3.18150658424827	-4.2537321406973	2.16147926698165	7.3649927091411	0.051750923459392	23.192466761	12475.0078776728	eelgrass
219	2C8EB3	autumn	8	EB	3	-15.55667285	-16.99437414	4176.754702	13791.1935	3.852207492	1.432436364	0.528724106	1	0.675072727	0.044983278	0.015180684	1.048867021	3982.15847993566	eelgrass	autumn_8_eelgrass	25.91790358	3	8.33728983689292	9.53178551526562	-3.10146445827221	-4.18773144874126	1.34864635852877	8.28957928291195	0.047710553980973	11.38760544	1476.71686102211	eelgrass
220	2C8RB1	autumn	8	RB	1	-15.7030468	-21.99646725	2161.545426	5192.245801	2.802448669	1.622016667	0.663885492	1	0.545183333	0.023078429	0.011061598	1.064959992	2029.69636628378	rocks	autumn_8_rocks	25.6496519	3	7.67857871984799	8.55492159952064	-3.76885690724993	-4.50427580869555	1.03049355965014	7.61564148758941	0.062937232258578	11.24123149	1420.5014256136	rocks
221	2C8RB2	autumn	8	RB	2	-8.917427369	-27.75862248	1600.281644	5264.085595	3.837720202	1.615509091	0.667265033	2	0.537536364	0.022934198	0.016162226	0.628938143	2544.41817818004	rocks	autumn_8_rocks	25.6496519	3	7.37793492023685	8.56866273332128	-3.77512611993334	-4.12507848785075	1.34487849289572	7.84165728916682	-0.46372236892997	18.026850921	5858.13804705652	rocks
222	2C8RB3	autumn	8	RB	3	-17.54656737	-27.245281	1909.583721	5545.738947	3.388188065	1.61072	0.74471044	1	0.4112	0.022750266	0.011364862	0.761711323	2506.96512358396	rocks	autumn_8_rocks	25.6496519	3	7.55464055016633	8.62078515456661	-3.78317844134584	-4.47722896429425	1.22029528439917	7.82682818644763	-0.272187636281299	9.39771092	829.977358426425	rocks
223	2C8SB1	autumn	8	SB	1	-24.25998883	-18.27547519	2599.759327	7696.746221	3.453987899	1.496127273	0.628416396	1	0.555936364	0.036637514	0.014137192	1.085276208	2395.48172883193	sand	autumn_8_sand	25.92457883	3	7.86317415318657	8.94855294983316	-3.30668259082306	-4.25894622380728	1.23952947624412	7.78133962900623	0.0818345241803376	2.68428946	19.3414058631512	sand
224	2C8SB2	autumn	8	SB	2	-20.42954079	-19.8422482	2583.419282	7342.816117	3.31600018	1.571966667	0.64506775	1	0.557941667	0.0390439	0.025436043	0.980178977	2635.66077483827	sand	autumn_8_sand	25.92457883	3	7.85686910357745	8.90147771519335	-3.24306862488569	-3.67158809506103	1.19875929155531	7.87688919797788	-0.0200200944004364	6.5147375	276.497216607067	sand
225	2C8SB3	autumn	8	SB	3	-18.75909753	-18.3627758	2632.974285	7964.393191	3.5290098	1.569825	0.620923776	1	0.595083333	0.038591095	0.020602753	1.086085281	2424.27950278059	sand	autumn_8_sand	25.92457883	3	7.87586939302249	8.98273603501008	-3.25473372860844	-3.88233057133904	1.26101732167993	7.79328964696957	0.0825797460529205	8.18518076	548.384062055654	sand
226	2C9EB1	autumn	9	EB	1	-11.28908098	-20.06909398	647.9543712	2166.021735	3.900005108	1.81462	0.758538978	1	0.43816	0.00974087	0.004665347	0.343629454	1885.61941840992	eelgrass	autumn_9_eelgrass	26.54163277	3	6.47382027905822	7.68064746213663	-4.63142484293477	-5.36759306374069	1.36097786287833	7.54201164983466	-1.06819137077644	15.65519731	3836.85720783068	eelgrass
227	2C9EB2	autumn	9	EB	2	-14.25908756	-20.11615015	893.2443518	3502.800772	4.575008946	1.835827273	0.76676356	3	0.428181818	0.012473663	0.004842749	0.481862592	1853.73250928763	eelgrass	autumn_9_eelgrass	26.54163277	3	6.79486017368174	8.16131814804316	-4.38413581743683	-5.33027274428385	1.52060865413541	7.52495645809414	-0.730096284412407	12.68519073	2041.22559115882	eelgrass
228	2C9EB3	autumn	9	EB	3	-18.71162489	-19.04653148	1066.218748	4228.059762	4.626383091	1.79	0.755373286	1	0.437881818	0.015498989	0.005487439	0.544755031	1957.24442607305	eelgrass	autumn_9_eelgrass	26.54163277	3	6.97187378817704	8.34949848170575	-4.16698048299068	-5.20529361681575	1.53177537296154	7.579292857948	-0.607419069770958	8.2326534	557.981108279986	eelgrass
229	2C9RB1	autumn	9	RB	1	-4.279944567	-20.284746	659.7729071	2828.619045	5.001805193	1.663666667	0.692092433	1	0.512255556	0.012013679	0.00733128	0.309278121	2133.26731605434	rocks	autumn_9_rocks	26.46904128	3	6.4918956956598	7.94754390157653	-4.42170936173916	-4.91560515349925	1.60979888587535	7.6654100346013	-1.1735143389415	22.664333723	11642.0341558773	rocks
230	2C9RB2	autumn	9	RB	2	-11.5758948	-20.35454923	800.6771362	2471.009573	3.600508085	1.70734	0.700633734	1	0.51112	0.010676282	0.006662024	0.404220168	1980.79462526966	rocks	autumn_9_rocks	26.46904128	3	6.68545778990631	7.81238208012113	-4.5397306334013	-5.01133193669537	1.28107497022572	7.59125336907265	-0.905795579166341	15.36838349	3629.81563555237	rocks
231	2C9RB3	autumn	9	RB	3	-11.62237842	-20.55402748	874.5461581	3100.085652	4.13559257	1.84843	0.774165102	1	0.41744	0.011239311	0.00387536	0.48016075	1821.36119643265	rocks	autumn_9_rocks	26.46904128	3	6.77370507534131	8.03918501976896	-4.48833773532783	-5.55311671726626	1.41963062413337	7.50733941065327	-0.73363433531196	15.32189987	3596.97864604582	rocks
232	2C9SB1	autumn	9	SB	1	-5.214562023	-28.85346073	620.3090648	2681.977955	5.044218211	1.835172727	0.771232829	1	0.419827273	0.01265494	0.010974812	0.330689054	1875.80767278738	sand	autumn_9_sand	26.55463572	3	6.43021784544637	7.89430984419561	-4.3697076262053	-4.51215245000817	1.61824267866573	7.5367946044745	-1.10657675902813	21.729716267	10260.3497921238	sand
233	2C9SB2	autumn	9	SB	2	-2.794446771	-22.67949931	806.7210839	2806.288145	4.058407424	1.87426	0.780478696	1	0.41144	0.011427408	0.016080662	0.312821053	2578.85802813917	sand	autumn_9_sand	26.55463572	3	6.69297798758751	7.93961794427123	-4.47174059854554	-4.13013784692451	1.400790636561	7.85510195517615	-1.16212396758865	24.149831519	14084.5285913265	sand
234	2C9SB3	autumn	9	SB	3	0.051933162	NA	3295.166126	34080.03281	12.0661711	1.72571	0.626078542	1	0.64528	0.061051489	0.118720508	1.093260076	3014.07341065293	sand	autumn_9_sand	26.55463572	3	8.10021186326811	10.4364669436775	-2.79603768887846	-2.13098322059648	2.49040576025949	8.01104773544355	0.0891641278245607	26.996211452	19674.7156080704	sand
235	C10EB1	spring	10	EB	1	7.297966224	-20.25985218	146.0326806	1284.410274	10.26125554	1.80345	0.786621938	2	0.384816667	0.005840164	0.003278689	0.192197946	759.803544414569	eelgrass	spring_10_eelgrass	29.17519075	3	4.98383043638599	7.15805496124908	-5.14299640034452	-5.72031163160742	2.32837520457543	6.63305990567364	-1.64922946928765	34.242244514	40150.103795308	eelgrass
236	C10EB2	spring	10	EB	2	7.535437181	-20.68409017	129.5256009	1204.587816	10.84999755	1.877291667	0.784094995	2	0.405316667	0.005658294	0.003312172	0.185560612	698.02313919939	eelgrass	spring_10_eelgrass	29.17519075	3	4.86387855194892	7.09389272599762	-5.17463284562876	-5.71015111144041	2.38416485417999	6.54825225292836	-1.68437370097944	34.479715471	40991.236596056	eelgrass
237	C10EB3	spring	10	EB	3	8.234878949	-20.65670308	160.0851939	1516.539945	11.05221888	1.841071429	0.768605238	2	0.426014286	0.006418117	0.003496047	0.167617789	955.06088497564	eelgrass	spring_10_eelgrass	29.17519075	3	5.0757061354013	7.32418666703891	-5.04863050648245	-5.65612237734329	2.40263121142532	6.86177509234973	-1.78606895694843	35.179157239	43536.7788220016	eelgrass
238	C10RB1	spring	10	RB	1	7.339872864	-19.62953033	239.9813151	1841.145252	8.950708487	1.899693333	0.818388231	1	0.345006667	0.016964737	0.02261965	0.273414942	877.718362224695	rocks	spring_10_rocks	29.35614481	3	5.48056106656123	7.51814307654553	-4.07661838337127	-3.78893628144659	2.19173268971239	6.77732577022314	-1.29676470366191	34.284151154	40297.6948165585	rocks
239	C10RB2	spring	10	RB	2	7.343863972	-18.28999931	216.0488178	1700.363332	9.181986002	1.86052	0.760067078	1	0.4464	0.012089384	0.011102495	0.275310447	784.746166207053	rocks	spring_10_rocks	29.35614481	3	5.37550439048146	7.43859723191432	-4.41542756685283	-4.50058542114714	2.2172435213214	6.66536031034161	-1.28985591986015	34.288142262	40311.7699361462	rocks
240	C10RB3	spring	10	RB	3	7.055506382	-16.48932662	242.0752395	2533.309745	12.20912986	1.797733333	0.772265075	1	0.409406667	0.012296444	0.008640744	0.300015865	806.87479477127	rocks	spring_10_rocks	29.35614481	3	5.48924858485991	7.83728192637875	-4.39844516409393	-4.75126658876241	2.50218402104591	6.69316850725078	-1.20391992239088	33.999784672	39303.2532472253	rocks
241	C10SB1	spring	10	SB	1	8.806605244	-19.18847581	169.3745682	1266.110121	8.721075956	1.879081818	0.816167471	2	0.345436364	0.006347135	0.002787994	0.216568635	782.082632602824	sand	spring_10_sand	29.02708831	3	5.13211264225802	7.14370458233361	-5.05975174899272	-5.88243293816652	2.16574261975858	6.66196040325287	-1.52984776099484	35.750883534	45694.1220937421	sand
242	C10SB2	spring	10	SB	2	8.011376872	-19.33087304	144.8438367	1107.166904	8.91784387	1.884345455	0.815161281	2	0.3483	0.005891773	0.002658851	0.210435585	688.30486393259	sand	spring_10_sand	29.02708831	3	4.9756561737761	7.00955969279814	-5.13419830793995	-5.92986120439513	2.1880541987634	6.53423185596745	-1.55857568219135	34.955655162	42712.2391119365	sand
243	C10SB3	spring	10	SB	3	8.280776697	-19.51724777	182.7140527	1388.671977	8.866955122	1.963463636	0.807765498	2	0.377445455	0.006305218	0.002340859	0.209613001	871.673282803675	sand	spring_10_sand	29.02708831	3	5.20792237722952	7.23610315719734	-5.06637773442944	-6.05723732295796	2.18233145914676	6.77041467801665	-1.56249230078713	35.225054987	43707.4066996564	sand
244	C11RB1	spring	11	RB	1	5.341325273	-21.96821713	364.3452465	3637.055007	11.64618142	1.726296774	0.741561276	2	0.446141935	0.019974559	0.067487194	0.363878531	1001.28261345542	rocks	spring_11_rocks	22.83295137	2	5.89810189750998	8.19892956915087	-3.91329586517051	-2.69581741762101	2.45497835117441	6.90903707059159	-1.0109351730816	32.285603563	33653.2281039849	rocks
245	C11RB2	spring	11	RB	2	4.863390028	-20.15243271	338.6120166	2703.644051	9.315237612	1.763046667	0.734765954	2	0.46762	0.013586668	0.02016771	0.359965148	940.680003276317	rocks	spring_11_rocks	22.83295137	2	5.82485495814197	7.90235579055403	-4.2986662611603	-3.9036724684145	2.23165151226284	6.84660302147156	-1.02174806332959	31.807668318	32180.7011399497	rocks
246	C11RB3	spring	11	RB	3	4.469268062	-20.98902125	299.5678282	2617.523162	10.19394186	1.807	0.767648035	2	0.41986	0.016755707	0.010441962	0.344289506	870.104441115321	rocks	spring_11_rocks	22.83295137	2	5.70234086336714	7.86998379160716	-4.08901636232381	-4.56192278314999	2.32179360854667	6.76861325170252	-1.06627238833539	31.413546352	30999.2297721836	rocks
247	C11SB1	spring	11	SB	1	3.711955221	-22.01107565	98.34915212	891.0945471	10.5706077	1.84435	0.840621357	2	0.29395	0.004442341	0.002403233	0.608155527	161.717106486151	sand	spring_11_sand	22.83295137	2	4.58852392375063	6.79245053530919	-5.41657378923438	-6.03094036479766	2.35807729113394	5.08584855249125	-0.497324628740622	30.656233511	28810.8708995742	sand
248	C11SB2	spring	11	SB	2	3.642110822	-20.27278236	100.284107	764.5924916	8.894974492	1.70317	0.82262487	2	0.3021	0.004163331	0.00256205	0.262673547	381.782285065805	sand	spring_11_sand	22.83295137	2	4.60800722777654	6.63934300117748	-5.48143980396128	-5.96694755969491	2.18548645343522	5.94485051174953	-1.33684328397299	30.586389112	28614.3989307412	sand
249	C11SB3	spring	11	SB	3	3.691001901	-20.9008289	83.83498103	746.2551733	10.38505675	1.64613913	0.828431217	2	0.282426087	0.004119555	0.001840652	0.278002512	301.561955058881	sand	spring_11_sand	22.83295137	2	4.42885035511194	6.61506759707809	-5.49201013116291	-6.29763542230152	2.34036792192557	5.70897548447304	-1.2801251293611	30.635280191	28751.8351855616	sand
250	C12RB1	spring	12	RB	1	8.051287957	-20.88373932	257.1403902	2175.568617	9.870730087	1.874246667	0.785798383	1	0.401466667	0.012584395	0.003555591	0.312908182	821.775859475608	rocks	spring_12_rocks	21.2563721067064	2	5.54962220111626	7.68504534245855	-4.37529772465331	-5.63923398481832	2.2895738210238	6.71146768083606	-1.16184547971981	34.995566247	42858.7080217452	rocks
251	C12RB2	spring	12	RB	2	8.50926766	-20.13376701	321.7792754	2593.71291	9.403956771	1.855033333	0.788018185	1	0.393233333	0.01280241	0.011359001	0.3645018	882.792006514097	rocks	spring_12_rocks	21.2563721067064	2	5.77386583037126	7.86084568411773	-4.35812184452926	-4.47774480969694	2.24113053379359	6.78308961964528	-1.00922378927401	35.45354595	44563.4735749537	rocks
252	C12RB3	spring	12	RB	3	8.125123465	-19.3267441	156.0865905	1273.727701	9.520456864	1.89316	0.801397311	1	0.375986667	0.005792778	0.002219987	0.425919771	366.469464738701	rocks	spring_12_rocks	21.2563721067064	2	5.05041092056435	7.14970307780862	-5.15114330971486	-6.11025393897095	2.25344283756776	5.90391520199954	-0.853504281435189	35.069401755	43130.5575272834	rocks
253	C12SB1	spring	12	SB	1	8.893411855	-20.11394736	565.2909807	4349.27824	8.976187696	1.701273333	0.712591745	1	0.48896	0.014522251	0.002530392	0.75150589	752.210978279891	sand	spring_12_sand	19.3391171939306	2	6.33734060866276	8.3777651884771	-4.23207325405281	-5.97938104753332	2.19457525943515	6.62301684082456	-0.285676232161805	35.837690145	46027.780212605	sand
254	C12SB2	spring	12	SB	2	8.730774183	-20.0150815	498.0660466	3824.076048	8.957490851	1.707633333	0.7121318	1	0.491573333	0.013044519	0.002792405	0.644433418	772.874330672901	sand	spring_12_sand	19.3391171939306	2	6.21073269192569	8.24907216100284	-4.33938723343814	-5.88085204729521	2.19249014881772	6.65011646185591	-0.439383769930223	35.675052473	45403.9735202165	sand
255	C12SB3	spring	12	SB	3	8.796627473	-20.77484212	522.6069317	4125.748854	9.210313472	1.690873333	0.699942042	1	0.50736	0.014932223	0.003530076	0.337934688	1546.47318034424	sand	spring_12_sand	19.3391171939306	2	6.25882961687149	8.32500282265596	-4.20423378367218	-5.64643587852365	2.22032388573578	7.34373224981131	-1.08490263293982	35.740905763	45655.8742345474	sand
256	C13RB1	spring	13	RB	1	4.344545921	-20.15037785	65.47416183	515.686905	9.188887733	1.798226667	0.828156628	2	0.309013333	0.00786779	0.015616969	0.24978436	262.12274391399	rocks	spring_13_rocks	12.8178192486999	1	4.18165558893727	6.24549980806436	-4.84497806920298	-4.15939719949473	2.2179948989014	5.56881288227609	-1.38715729333882	31.288824211	30631.4623003745	rocks
257	C13RB2	spring	13	RB	2	5.80130053	-19.90669876	116.5378006	797.6498973	7.985319284	1.84938	0.80549157	2	0.35972	0.009923696	0.019847392	0.208301033	559.468183722353	rocks	spring_13_rocks	12.8178192486999	1	4.75821568904671	6.68166977599379	-4.61282984643113	-3.91968266587118	2.07760476634034	6.32698666058074	-1.56877097153404	32.74557882	35112.1978197686	rocks
258	C13RB3	spring	13	RB	3	6.237329136	-20.44025329	131.8956536	938.0785539	8.297657655	1.950766667	0.837216137	2	0.317553333	0.014012533	0.028051962	0.318407968	414.234776938748	rocks	spring_13_rocks	12.8178192486999	1	4.88201110694379	6.84383369166176	-4.26780313554649	-3.57369670293551	2.11597326473278	6.02643290714319	-1.1444218001994	33.181607426	36533.5825948439	rocks
259	C13SB1	spring	13	SB	1	5.424140775	-21.02389939	137.4040978	1176.467782	9.989117993	1.87772	0.784231231	2	0.405153333	0.010606851	0.011719701	0.465056603	295.456718415844	sand	spring_13_sand	18.0839326973109	2	4.92292620321543	7.07027182317707	-4.54625516588471	-4.4464840071041	2.30149629977377	5.68852235713661	-0.765596153921176	32.368419065	33912.863704476	sand
260	C13SB2	spring	13	SB	2	6.289213546	-21.78793563	120.8595547	1006.839806	9.719102833	1.868773333	0.785905906	2	0.400093333	0.011761707	0.007464861	0.200652915	602.331417412999	sand	spring_13_sand	18.0839326973109	2	4.79462916649836	6.91457179962699	-4.44290619398412	-4.89754846839207	2.27409331308065	6.4008078210884	-1.60617865459004	33.233491836	36705.2278831324	sand
261	C13SB3	spring	13	SB	3	5.725469468	-21.67955167	151.4456149	1264.330334	9.739813582	1.849566667	0.786760863	2	0.3944	0.010745868	0.012238349	0.449680017	336.785289927615	sand	spring_13_sand	18.0839326973109	2	5.0202265829438	7.14229788075328	-4.53323397039138	-4.40318089661676	2.27622197804623	5.81944560542746	-0.799219022483657	32.669747758	34868.8274937068	sand
262	C14RB1	spring	14	RB	1	1.923190444	-22.35027234	16.72036019	500.6198463	34.9308556	1.901213333	0.813803115	3	0.354	0.007322444	0.00937068	0.460655542	36.2968827367326	rocks	spring_14_rocks	21.70366803	2	2.81662714988863	6.2158470232378	-4.91681112695295	-4.67016961332661	3.55337055322244	3.59173186256219	-0.775104712673559	28.867468734	24056.1494027044	rocks
263	C14RB2	spring	14	RB	2	5.307134793	-24.74125462	15.81776686	427.1020464	31.5016478	1.9096	0.807788717	3	0.367046667	0.007479846	0.012660332	0.279973156	56.4974409903784	rocks	spring_14_rocks	21.70366803	2	2.76113379308356	6.05702296921969	-4.89554307544299	-4.36928163828136	3.45003985557452	4.03419534492098	-1.27306155183742	32.251413083	33546.4249021066	rocks
264	C14RB3	spring	14	RB	3	3.192672539	-22.5708403	8.708398222	300.0276983	40.19479883	1.929246667	0.827182976	3	0.333406667	0.008336247	0.010944685	0.271814496	32.0380198633703	rocks	spring_14_rocks	21.70366803	2	2.16428787291925	5.70387479806093	-4.78714216389187	-4.51490132868643	3.69373760491605	3.46692331827318	-1.30263544535393	30.136950829	27371.4578045461	rocks
265	C14SB1	spring	14	SB	1	4.171930477	-21.37342928	68.0191997	705.8328293	12.10645873	1.87076	0.799714198	2	0.374686667	0.007888061	0.007452037	0.787870985	86.3329161690096	sand	spring_14_sand	19.25923994	2	4.21979001385267	6.55937842376103	-4.84240492844598	-4.89926786114508	2.49373908953202	4.45821094100056	-0.238420927147886	31.116208767	30127.2873610098	sand
266	C14SB2	spring	14	SB	2	4.276057814	-21.06287144	67.00278012	754.6703661	13.14048102	1.86778	0.795511249	2	0.38194	0.007794031	0.008200355	0.762712052	87.8480678839463	sand	spring_14_sand	19.25923994	2	4.20473411285846	6.62628105271892	-4.854397094655	-4.8035778329661	2.57569761969237	4.47560882103833	-0.270874708179874	31.220336104	30430.7546485904	sand
267	C14SB3	spring	14	SB	3	5.27695693	-20.02657724	69.90657467	677.8979013	11.31339775	1.845693333	0.788690068	2	0.390013333	0.008291457	0.009260589	0.766955084	91.1481990645491	sand	spring_14_sand	19.25923994	2	4.2471597030426	6.51899668854778	-4.79252957135746	-4.68198762543544	2.4259876649933	4.51248674299804	-0.265327039955436	32.22123522	33452.3441463694	sand
268	C15RB1	spring	15	RB	1	8.804749092	-24.1084599	272.729541	3094.589395	13.23785565	1.936835714	0.822958655	2	0.3429	0.013108902	0.011077946	0.595736396	457.802381776923	rocks	spring_15_rocks	18.19393525	2	5.60848061181729	8.03741050911245	-4.33446373757441	-4.50279899390919	2.58308057742214	6.12643761016313	-0.51795699834584	35.749027382	45687.0052766782	rocks
269	C15RB2	spring	15	RB	2	10.30257702	-24.67972736	105.3232428	1203.759313	13.33405455	1.80356	0.882122025	3	0.2126	0.009550205	0.005442949	0.655556682	160.662297695869	rocks	spring_15_rocks	18.19393525	2	4.65703412412752	7.09320469973869	-4.6511926587513	-5.21343426940678	2.59032125523295	5.07930463224846	-0.422270508120937	37.24685531	51673.6138683187	rocks
270	C15RB3	spring	15	RB	3	6.882419232	-22.66809832	123.1089881	1943.072038	18.41390634	1.869526667	0.84963752	3	0.281106667	0.014309788	0.007072019	0.346036362	355.768935346743	rocks	spring_15_rocks	18.19393525	2	4.81307004514723	7.57202552434636	-4.24681150033833	-4.95160926699882	2.91310615850537	5.87428146210792	-1.06121141696069	33.826697522	38706.0452437588	rocks
271	C15SB1	spring	15	SB	1	6.418686073	-18.85109061	208.7069815	1928.718403	10.78148634	1.88418875	0.805058012	2	0.3673075	0.007115206	0.002426258	0.318395341	655.496342517148	sand	spring_15_sand	18.18218301	2	5.34093126584755	7.56461102143041	-4.94552109494308	-6.02140512621704	2.37783043538267	6.4853927235042	-1.14446145765665	33.362964363	37135.8949617338	sand
272	C15SB2	spring	15	SB	2	6.608806609	-17.79729276	245.6053392	2141.117607	10.17066872	1.91933	0.811644341	2	0.361516667	0.007167772	0.002108168	0.243868856	1007.12056155297	sand	spring_15_sand	18.18218301	2	5.50372593545037	7.66908321795446	-4.93816041185111	-6.16193595508392	2.31950796207772	6.91485060904083	-1.41112467359046	33.553084899	37774.3819429553	sand
273	C15SB3	spring	15	SB	3	7.057450836	-18.1569298	221.4060408	1816.559927	9.572096171	1.876978667	0.808576052	2	0.359298667	0.006367464	0.002019787	0.288893912	766.392200054392	sand	spring_15_sand	18.18218301	2	5.39999830445517	7.50469984148318	-5.05655400483689	-6.20476321867335	2.25885221711225	6.6416940492228	-1.24169574476764	34.001729126	39309.9969139406	sand
274	C16EB1	spring	16	EB	1	6.008267139	-17.53740015	175.9411376	1576.906053	10.45647285	1.825703704	0.772004706	1	0.416251852	0.006571876	0.002180389	0.581103555	302.770712872338	eelgrass	spring_16_eelgrass	16.94203769	2	5.17014949364425	7.36322001194815	-5.02495594690965	-6.12825197773276	2.34722119813796	5.71297579585625	-0.542826302211995	32.952545429	35782.1887513729	eelgrass
275	C16EB2	spring	16	EB	2	6.130990448	-17.38838585	200.7415481	1715.750172	9.971570675	1.8715	0.766240983	1	0.43748	0.007042565	0.002613279	0.508836894	394.510599500672	eelgrass	spring_16_eelgrass	16.94203769	2	5.30201825032164	7.44760568203644	-4.95578282857938	-5.94714952432039	2.29973811168597	5.97764600811427	-0.675627757792625	33.075268738	36183.4642663813	eelgrass
276	C16EB3	spring	16	EB	3	5.637079426	-17.29836583	238.8960844	2388.521772	11.66452243	1.832983333	0.767864774	1	0.4255	0.008718649	0.00241216	0.497193796	480.488868368744	eelgrass	spring_16_eelgrass	16.94203769	2	5.47602866407605	7.77842994813283	-4.74229098425699	-6.02723266732556	2.45655196421525	6.17480406137559	-0.698775397299537	32.581357716	34586.5731611885	eelgrass
277	C16RB1	spring	16	RB	1	5.587788917	-18.10378108	220.4744986	1772.948818	9.381766604	1.824133333	0.802399313	1	0.36045	0.007737287	0.002421594	0.468821255	470.274110332306	rocks	spring_16_rocks	16.98427279	2	5.39578203559091	7.48039943820125	-4.86170416962174	-6.02332927796053	2.23876808259832	6.15331573817421	-0.757533702583301	32.532067207	34429.8382549682	rocks
278	C16RB2	spring	16	RB	2	6.363359991	-17.64349569	324.8202175	2775.630855	9.969317865	2.149109091	0.772078916	1	0.489827273	0.010220098	0.002860232	0.642647178	505.440976977261	rocks	spring_16_rocks	16.98427279	2	5.78327185234786	7.92863333547895	-4.58339910521146	-5.85685253855922	2.29951216287681	6.22543126997621	-0.442159417628355	33.307638281	36951.4528691993	rocks
279	C16RB3	spring	16	RB	3	5.889567545	-17.20920102	218.4312404	1754.842964	9.372820423	2.171192308	0.769906645	1	0.499576923	0.007474909	0.002477638	0.653405245	334.296735558038	rocks	spring_16_rocks	16.98427279	2	5.38647127576574	7.47013465269418	-4.89620333369253	-6.00044959199959	2.23781405661357	5.81202902837101	-0.425557752605267	32.833845835	35396.9028693408	rocks
